0,2,4
10138,18,16
10139,15,5
10140,17,20
10141,16,15
10142,4,8
10143,5,6
10144,5,18
10145,10,17
10146,5,9
10147,13,12
10148,16,13
10149,6,17
10150,17,10
10151,20,12
10152,10,12
10153,5,6
10154,15,3
10155,12,15
10156,12,6
10157,17,12
10158,17,8
10159,8,20
10160,17,1
10161,17,12
10162,17,5
10163,13,20
10164,16,13
10165,20,16
10166,15,11
10167,20,12
10168,16,15
10169,11,16
10170,13,17
10171,0,5
10172,5,20
10173,12,16
10174,18,14
10175,11,20
10176,9,20
10177,6,17
10178,20,0
10179,14,13
10180,16,20
10181,6,11
10182,6,17
10183,21,5
10184,6,5
10185,12,16
10186,13,12
10187,16,3
10188,12,15
10189,2,20
10190,4,7
10191,20,12
10192,16,20
10193,16,11
10194,15,1
10195,16,9
10196,9,6
10197,4,15
10198,3,5
10199,16,17
10200,2,11
10201,17,6
10202,11,7
10203,3,17
10204,4,5
10205,8,16
10206,15,5
10207,12,21
10208,4,12
10209,4,15
10210,5,4
10211,16,8
10212,16,10
10213,17,13
10214,17,2
10215,16,6
10216,12,5
10217,20,4
10218,16,20
10219,1,12
10220,4,13
10221,16,18
10222,16,20
10223,12,17
10224,4,2
10225,12,17
10226,20,6
10227,16,1
10228,2,16
10229,3,4
10230,16,17
10231,4,15
10232,13,20
10233,16,6
10234,12,14
10235,16,6
10236,18,10
10237,9,12
10238,13,3
10239,13,16
10240,11,12
10241,11,5
10242,12,17
10243,12,15
10244,2,10
10245,7,16
10246,17,5
10247,20,9
10248,6,15
10249,7,5
10250,2,15
10251,8,17
10252,12,17
10253,12,13
10254,5,16
10255,15,6
10256,20,12
10257,5,12
10258,12,3
10259,5,12
10260,16,15
10261,20,11
10262,16,6
10263,5,1
10264,17,20
10265,2,16
10266,10,8
10267,17,16
10268,13,11
10269,18,8
10270,12,21
10271,4,19
10272,17,12
10273,18,15
10274,13,20
10275,5,10
10276,6,5
10277,16,17
10278,16,17
10279,16,5
10280,5,14
10281,10,3
10282,6,20
10283,13,11
10284,15,16
10285,16,7
10286,3,5
10287,12,11
10288,9,15
10289,4,8
10290,12,13
10291,20,5
10292,13,8
10293,2,19
10294,4,17
10295,12,16
10296,20,5
10297,5,12
10298,16,17
10299,12,5
10300,2,5
10301,16,17
10302,16,4
10303,20,12
10304,20,9
10305,12,15
10306,5,17
10307,1,13
10308,17,2
10309,16,12
10310,6,16
10311,2,13
10312,13,16
10313,12,10
10314,5,17
10315,12,20
10316,16,20
10317,4,3
10318,18,6
10319,16,13
10320,7,15
10321,13,20
10322,2,6
10323,11,12
10324,6,5
10325,17,12
10326,13,6
10327,17,1
10328,16,17
10329,17,12
10330,6,8
10331,7,13
10332,15,12
10333,3,19
10334,5,20
10335,18,6
10336,3,15
10337,6,20
10338,5,16
10339,20,15
10340,18,21
10341,16,10
10342,12,17
10343,5,12
10344,5,18
10345,15,17
10346,21,2
10347,9,11
10348,16,12
10349,16,2
10350,1,5
10351,12,10
10352,17,8
10353,15,17
10354,6,8
10355,1,17
10356,12,4
10357,4,15
10358,6,17
10359,19,16
10360,2,16
10361,10,13
10362,19,4
10363,15,5
10364,7,5
10365,17,18
10366,13,8
10367,17,2
10368,18,5
10369,12,16
10370,5,17
10371,16,6
10372,16,5
10373,5,12
10374,16,1
10375,20,11
10376,5,12
10377,5,14
10378,2,10
10379,5,0
10380,8,20
10381,16,5
10382,6,10
10383,12,5
10384,16,5
10385,8,3
10386,20,11
10387,12,6
10388,1,0
10389,2,21
10390,6,20
10391,20,9
10392,2,1
10393,16,3
10394,2,12
10395,12,5
10396,2,10
10397,6,1
10398,16,6
10399,17,1
10400,5,13
10401,10,2
10402,15,5
10403,16,20
10404,2,20
10405,6,9
10406,20,12
10407,6,5
10408,9,20
10409,9,15
10410,2,17
10411,20,14
10412,20,17
10413,10,5
10414,16,20
10415,3,5
10416,13,5
10417,6,2
10418,17,18
10419,18,15
10420,14,9
10421,8,7
10422,7,9
10423,16,5
10424,5,12
10425,13,12
10426,2,7
10427,5,20
10428,16,20
10429,11,17
10430,16,4
10431,17,6
10432,16,15
10433,18,16
10434,12,20
10435,2,11
10436,6,16
10437,16,12
10438,4,5
10439,11,15
10440,12,2
10441,16,9
10442,20,17
10443,5,12
10444,9,2
10445,3,4
10446,12,17
10447,16,5
10448,17,16
10449,6,20
10450,18,3
10451,5,10
10452,5,3
10453,16,5
10454,5,16
10455,11,15
10456,15,16
10457,6,15
10458,16,15
10459,20,16
10460,11,12
10461,5,1
10462,15,4
10463,2,20
10464,5,1
10465,6,17
10466,16,7
10467,20,16
10468,13,16
10469,10,13
10470,16,2
10471,16,2
10472,12,2
10473,16,20
10474,15,5
10475,17,4
10476,16,4
10477,6,13
10478,8,6
10479,5,3
10480,20,21
10481,19,12
10482,16,11
10483,19,7
10484,6,8
10485,4,13
10486,2,10
10487,4,20
10488,20,13
10489,1,13
10490,4,18
10491,5,2
10492,1,13
10493,4,12
10494,17,5
10495,13,7
10496,17,5
10497,20,5
10498,10,16
10499,8,11
10500,16,17
10501,16,1
10502,9,2
10503,1,6
10504,16,6
10505,17,4
10506,5,6
10507,12,13
10508,4,3
10509,16,20
10510,6,2
10511,20,17
10512,4,5
10513,10,18
10514,4,6
10515,4,17
10516,9,18
10517,6,15
10518,18,12
10519,20,4
10520,16,8
10521,20,16
10522,4,12
10523,11,2
10524,15,17
10525,10,16
10526,13,16
10527,5,6
10528,2,16
10529,18,7
10530,17,18
10531,13,15
10532,16,13
10533,2,20
10534,12,6
10535,11,12
10536,3,1
10537,2,6
10538,13,17
10539,21,12
10540,16,11
10541,17,4
10542,13,0
10543,6,8
10544,4,11
10545,16,20
10546,6,4
10547,17,15
10548,4,12
10549,2,20
10550,13,7
10551,16,15
10552,5,20
10553,13,17
10554,20,3
10555,21,16
10556,11,15
10557,16,1
10558,16,7
10559,12,13
10560,17,2
10561,2,10
10562,12,16
10563,15,6
10564,15,6
10565,4,12
10566,17,19
10567,5,11
10568,20,12
10569,3,0
10570,7,4
10571,6,15
10572,15,20
10573,13,8
10574,12,17
10575,11,15
10576,20,16
10577,13,1
10578,16,18
10579,4,1
10580,15,6
10581,5,12
10582,17,13
10583,20,16
10584,4,9
10585,11,6
10586,20,1
10587,12,3
10588,6,16
10589,13,15
10590,14,17
10591,7,12
10592,5,16
10593,16,12
10594,6,12
10595,20,15
10596,7,14
10597,21,20
10598,5,4
10599,15,20
10600,1,12
10601,5,17
10602,9,6
10603,1,20
10604,16,5
10605,15,17
10606,12,5
10607,6,20
10608,16,2
10609,16,20
10610,6,18
10611,12,2
10612,17,7
10613,16,17
10614,20,8
10615,4,16
10616,2,12
10617,4,15
10618,5,17
10619,6,3
10620,13,16
10621,18,12
10622,14,20
10623,6,12
10624,20,5
10625,16,6
10626,15,5
10627,20,15
10628,12,7
10629,5,20
10630,19,16
10631,12,17
10632,15,7
10633,18,1
10634,4,12
10635,13,8
10636,12,20
10637,3,6
10638,20,5
10639,4,16
10640,18,6
10641,4,11
10642,5,6
10643,5,12
10644,9,4
10645,11,2
10646,6,18
10647,14,15
10648,6,16
10649,10,16
10650,6,13
10651,16,15
10652,13,11
10653,20,17
10654,6,17
10655,6,19
10656,5,2
10657,17,16
10658,16,5
10659,7,1
10660,4,20
10661,5,13
10662,2,20
10663,12,4
10664,17,20
10665,17,16
10666,20,5
10667,20,6
10668,15,4
10669,12,18
10670,15,16
10671,6,15
10672,16,20
10673,15,11
10674,6,12
10675,6,14
10676,5,2
10677,17,6
10678,12,17
10679,2,20
10680,6,11
10681,13,19
10682,4,3
10683,15,17
10684,8,12
10685,13,12
10686,15,0
10687,5,13
10688,3,16
10689,18,13
10690,15,11
10691,16,2
10692,6,20
10693,7,13
10694,16,10
10695,6,18
10696,12,16
10697,8,5
10698,20,4
10699,15,12
10700,20,5
10701,6,11
10702,5,20
10703,17,1
10704,20,16
10705,21,20
10706,4,8
10707,6,20
10708,20,10
10709,9,17
10710,16,11
10711,16,12
10712,6,16
10713,6,13
10714,10,12
10715,16,5
10716,12,8
10717,4,5
10718,9,16
10719,20,18
10720,5,11
10721,15,8
10722,16,19
10723,4,15
10724,4,6
10725,12,0
10726,12,15
10727,1,19
10728,13,12
10729,4,7
10730,7,16
10731,8,12
10732,12,16
10733,11,12
10734,5,15
10735,8,5
10736,6,13
10737,5,0
10738,0,6
10739,7,6
10740,1,5
10741,16,20
10742,2,6
10743,10,4
10744,15,6
10745,6,5
10746,5,8
10747,16,18
10748,17,6
10749,5,16
10750,1,10
10751,13,3
10752,17,20
10753,6,13
10754,21,2
10755,18,12
10756,20,5
10757,15,20
10758,16,3
10759,6,16
10760,13,21
10761,16,20
10762,13,17
10763,9,20
10764,21,17
10765,20,17
10766,16,5
10767,17,4
10768,15,12
10769,1,16
10770,7,20
10771,5,12
10772,12,8
10773,5,6
10774,9,21
10775,20,12
10776,13,16
10777,13,20
10778,1,9
10779,20,18
10780,15,8
10781,2,18
10782,20,17
10783,1,20
10784,15,1
10785,2,7
10786,8,21
10787,15,6
10788,20,6
10789,14,5
10790,5,13
10791,6,11
10792,6,4
10793,2,13
10794,3,13
10795,17,16
10796,20,17
10797,4,16
10798,20,5
10799,12,4
10800,16,17
10801,5,19
10802,8,12
10803,9,4
10804,12,5
10805,3,12
10806,16,6
10807,4,20
10808,20,5
10809,5,15
10810,7,5
10811,6,18
10812,5,16
10813,5,4
10814,9,17
10815,3,16
10816,7,5
10817,6,4
10818,21,17
10819,17,3
10820,20,4
10821,16,12
10822,21,20
10823,5,13
10824,12,20
10825,21,20
10826,6,13
10827,12,7
10828,16,20
10829,12,17
10830,17,3
10831,6,5
10832,5,2
10833,15,5
10834,8,10
10835,20,4
10836,16,3
10837,4,2
10838,18,20
10839,5,16
10840,20,6
10841,6,16
10842,2,20
10843,21,16
10844,21,16
10845,6,15
10846,6,20
10847,12,5
10848,5,4
10849,13,5
10850,0,4
10851,4,20
10852,2,13
10853,1,4
10854,4,6
10855,17,6
10856,12,6
10857,12,2
10858,4,13
10859,3,13
10860,17,9
10861,5,16
10862,17,16
10863,18,20
10864,5,15
10865,5,3
10866,2,12
10867,5,21
10868,5,16
10869,11,20
10870,4,5
10871,7,5
10872,1,5
10873,16,4
10874,5,11
10875,16,12
10876,3,14
10877,6,9
10878,20,16
10879,16,20
10880,3,6
10881,11,21
10882,5,15
10883,18,10
10884,16,6
10885,12,16
10886,3,10
10887,6,7
10888,9,20
10889,19,12
10890,6,4
10891,15,9
10892,16,15
10893,15,16
10894,18,5
10895,1,4
10896,5,4
10897,15,12
10898,13,16
10899,14,6
10900,5,12
10901,12,20
10902,20,6
10903,6,21
10904,9,4
10905,16,7
10906,8,16
10907,15,6
10908,6,0
10909,7,4
10910,17,5
10911,6,1
10912,13,17
10913,17,7
10914,16,5
10915,10,2
10916,12,8
10917,2,16
10918,6,11
10919,12,20
10920,5,6
10921,13,5
10922,4,12
10923,19,5
10924,5,3
10925,20,15
10926,13,7
10927,20,1
10928,18,13
10929,5,10
10930,10,20
10931,20,15
10932,15,11
10933,5,12
10934,16,21
10935,5,4
10936,12,13
10937,16,14
10938,2,5
10939,17,1
10940,12,11
10941,20,15
10942,5,2
10943,5,13
10944,16,6
10945,21,16
10946,12,18
10947,20,16
10948,16,6
10949,12,2
10950,17,12
10951,4,12
10952,6,16
10953,5,6
10954,20,3
10955,1,5
10956,20,13
10957,4,5
10958,17,16
10959,18,17
10960,16,6
10961,12,16
10962,8,0
10963,16,6
10964,4,16
10965,11,2
10966,5,17
10967,16,13
10968,6,12
10969,5,20
10970,4,16
10971,20,16
10972,12,20
10973,13,16
10974,3,12
10975,12,11
10976,5,17
10977,16,6
10978,9,2
10979,20,6
10980,9,16
10981,6,20
10982,4,12
10983,9,14
10984,10,11
10985,6,12
10986,16,13
10987,2,20
10988,15,4
10989,6,16
10990,1,15
10991,6,10
10992,20,15
10993,6,20
10994,2,20
10995,19,16
10996,17,20
10997,12,13
10998,1,6
10999,4,5
11000,17,12
11001,12,16
11002,15,21
11003,6,2
11004,16,20
11005,12,6
11006,2,5
11007,16,12
11008,3,12
11009,20,12
11010,4,21
11011,20,7
11012,20,14
11013,18,5
11014,6,12
11015,13,17
11016,4,5
11017,17,6
11018,5,6
11019,6,17
11020,5,17
11021,20,1
11022,4,21
11023,17,2
11024,20,15
11025,20,12
11026,3,7
11027,17,15
11028,2,5
11029,12,14
11030,5,12
11031,6,15
11032,16,11
11033,3,20
11034,20,8
11035,5,20
11036,11,21
11037,17,16
11038,6,17
11039,15,14
11040,17,5
11041,1,20
11042,13,4
11043,16,6
11044,20,21
11045,6,12
11046,17,16
11047,8,4
11048,13,6
11049,16,10
11050,6,16
11051,12,4
11052,2,17
11053,18,4
11054,17,7
11055,17,7
11056,6,20
11057,20,11
11058,2,5
11059,16,20
11060,12,10
11061,4,20
11062,6,17
11063,11,13
11064,16,11
11065,5,13
11066,12,13
11067,2,12
11068,13,17
11069,1,2
11070,5,16
11071,20,21
11072,13,5
11073,5,16
11074,12,7
11075,21,13
11076,12,16
11077,17,5
11078,9,16
11079,16,8
11080,14,17
11081,21,19
11082,13,5
11083,5,7
11084,1,6
11085,21,20
11086,15,12
11087,4,11
11088,5,15
11089,6,5
11090,0,16
11091,13,20
11092,20,5
11093,0,6
11094,4,7
11095,12,13
11096,13,12
11097,12,13
11098,5,13
11099,5,6
11100,15,16
11101,17,20
11102,1,18
11103,20,18
11104,16,10
11105,18,20
11106,1,2
11107,5,6
11108,12,17
11109,16,20
11110,11,5
11111,11,6
11112,17,16
11113,16,14
11114,13,20
11115,17,10
11116,17,16
11117,5,10
11118,11,16
11119,12,7
11120,10,4
11121,17,2
11122,16,5
11123,5,4
11124,8,15
11125,2,13
11126,7,17
11127,5,9
11128,5,2
11129,17,13
11130,5,12
11131,18,6
11132,13,3
11133,17,15
11134,10,9
11135,20,13
11136,16,4
11137,13,20
11138,18,4
11139,12,2
11140,5,1
11141,13,12
11142,5,17
11143,16,20
11144,20,12
11145,17,18
11146,13,6
11147,16,5
11148,6,15
11149,16,6
11150,17,20
11151,2,6
11152,18,20
11153,16,4
11154,12,4
11155,15,20
11156,16,17
11157,20,3
11158,1,16
11159,15,6
11160,4,2
11161,4,20
11162,16,6
11163,12,13
11164,11,15
11165,20,16
11166,16,5
11167,13,5
11168,20,16
11169,17,20
11170,4,20
11171,20,13
11172,4,6
11173,17,16
11174,5,9
11175,12,10
11176,15,20
11177,6,12
11178,4,17
11179,15,5
11180,13,20
11181,15,17
11182,5,7
11183,21,16
11184,17,2
11185,6,1
11186,10,12
11187,5,6
11188,4,5
11189,4,20
11190,17,6
11191,15,1
11192,15,17
11193,18,19
11194,20,12
11195,6,4
11196,20,1
11197,13,14
11198,6,18
11199,21,2
11200,18,5
11201,2,12
11202,5,16
11203,12,17
11204,5,10
11205,12,18
11206,6,5
11207,5,4
11208,3,15
11209,21,11
11210,4,20
11211,13,20
11212,16,1
11213,15,17
11214,5,6
11215,10,12
11216,13,17
11217,17,16
11218,6,4
11219,2,4
11220,11,3
11221,10,4
11222,6,20
11223,20,15
11224,19,12
11225,3,5
11226,4,17
11227,15,6
11228,8,13
11229,5,12
11230,8,10
11231,12,21
11232,10,6
11233,18,5
11234,16,15
11235,12,17
11236,4,0
11237,12,17
11238,17,16
11239,21,17
11240,5,20
11241,4,17
11242,13,4
11243,12,16
11244,8,5
11245,5,12
11246,9,15
11247,16,20
11248,17,1
11249,18,17
11250,4,17
11251,13,20
11252,2,20
11253,16,8
11254,15,11
11255,6,15
11256,1,11
11257,13,10
11258,16,17
11259,5,10
11260,16,12
11261,15,4
11262,3,15
11263,5,16
11264,15,17
11265,11,15
11266,19,3
11267,4,6
11268,6,2
11269,5,7
11270,7,16
11271,6,3
11272,12,13
11273,11,4
11274,13,1
11275,19,10
11276,5,16
11277,8,11
11278,4,12
11279,16,11
11280,2,4
11281,15,4
11282,0,20
11283,5,16
11284,6,15
11285,16,6
11286,12,13
11287,5,12
11288,5,1
11289,20,0
11290,20,6
11291,14,16
11292,15,17
11293,20,5
11294,20,17
11295,16,2
11296,16,12
11297,6,15
11298,15,20
11299,15,16
11300,11,10
11301,12,16
11302,4,8
11303,4,13
11304,3,16
11305,18,21
11306,20,15
11307,16,15
11308,11,8
11309,17,6
11310,18,8
11311,0,15
11312,18,2
11313,18,3
11314,13,6
11315,10,17
11316,16,13
11317,18,5
11318,13,3
11319,17,13
11320,16,11
11321,2,6
11322,6,3
11323,3,20
11324,2,6
11325,12,17
11326,15,13
11327,1,8
11328,16,17
11329,6,10
11330,10,6
11331,11,15
11332,6,5
11333,16,1
11334,17,4
11335,16,13
11336,12,5
11337,17,20
11338,8,9
11339,17,1
11340,5,13
11341,20,16
11342,9,11
11343,5,12
11344,9,12
11345,11,5
11346,16,19
11347,20,6
11348,12,6
11349,5,15
11350,18,13
11351,16,1
11352,20,5
11353,17,6
11354,3,16
11355,10,17
11356,17,13
11357,12,5
11358,19,16
11359,17,4
11360,17,5
11361,10,14
11362,5,21
11363,16,20
11364,5,4
11365,6,18
11366,5,15
11367,20,16
11368,6,4
11369,2,20
11370,20,7
11371,14,12
11372,20,16
11373,18,16
11374,5,12
11375,5,16
11376,7,21
11377,13,14
11378,13,16
11379,7,6
11380,20,6
11381,10,15
11382,16,10
11383,20,15
11384,0,13
11385,12,5
11386,2,15
11387,16,11
11388,20,18
11389,20,6
11390,12,5
11391,2,12
11392,6,2
11393,6,5
11394,15,4
11395,14,9
11396,17,15
11397,4,19
11398,10,5
11399,17,1
11400,5,16
11401,13,6
11402,16,17
11403,6,20
11404,6,16
11405,6,13
11406,5,11
11407,15,16
11408,5,16
11409,1,16
11410,16,18
11411,6,12
11412,16,2
11413,7,18
11414,3,12
11415,20,11
11416,15,20
11417,12,10
11418,5,10
11419,5,13
11420,17,1
11421,14,2
11422,11,20
11423,5,14
11424,1,7
11425,13,5
11426,4,11
11427,2,16
11428,16,20
11429,9,10
11430,1,7
11431,15,16
11432,16,11
11433,18,16
11434,2,13
11435,10,1
11436,9,12
11437,6,5
11438,7,15
11439,17,12
11440,4,17
11441,6,0
11442,20,2
11443,5,11
11444,9,12
11445,16,7
11446,2,15
11447,2,16
11448,2,4
11449,9,4
11450,12,16
11451,17,16
11452,21,1
11453,16,2
11454,15,12
11455,18,15
11456,12,5
11457,15,6
11458,20,18
11459,12,4
11460,21,5
11461,12,21
11462,13,2
11463,16,8
11464,6,12
11465,1,5
11466,7,20
11467,20,8
11468,17,13
11469,20,1
11470,5,4
11471,16,5
11472,4,20
11473,16,5
11474,15,11
11475,20,10
11476,16,2
11477,4,19
11478,12,16
11479,20,5
11480,18,20
11481,16,21
11482,10,14
11483,16,5
11484,11,9
11485,16,20
11486,17,2
11487,6,2
11488,12,13
11489,17,4
11490,12,13
11491,2,16
11492,1,6
11493,1,16
11494,20,0
11495,17,12
11496,17,10
11497,4,3
11498,9,5
11499,17,15
11500,4,11
11501,6,10
11502,16,12
11503,5,16
11504,20,15
11505,5,11
11506,17,5
11507,13,5
11508,14,6
11509,5,17
11510,15,16
11511,16,12
11512,17,19
11513,16,20
11514,2,15
11515,10,15
11516,2,5
11517,5,17
11518,6,13
11519,6,15
11520,20,17
11521,6,20
11522,12,5
11523,6,13
11524,4,20
11525,16,17
11526,3,13
11527,14,11
11528,15,5
11529,5,12
11530,6,12
11531,0,6
11532,12,4
11533,17,20
11534,6,17
11535,9,5
11536,7,16
11537,20,4
11538,12,16
11539,16,2
11540,11,16
11541,17,16
11542,12,2
11543,0,6
11544,17,8
11545,2,7
11546,15,12
11547,12,16
11548,14,15
11549,12,5
11550,5,6
11551,5,1
11552,18,20
11553,13,12
11554,12,5
11555,11,2
11556,15,12
11557,7,12
11558,15,1
11559,16,5
11560,4,11
11561,5,11
11562,5,21
11563,11,6
11564,16,12
11565,6,5
11566,21,16
11567,19,15
11568,1,17
11569,5,17
11570,20,13
11571,17,11
11572,2,20
11573,20,6
11574,2,20
11575,10,4
11576,13,9
11577,1,3
11578,17,16
11579,5,17
11580,5,17
11581,9,3
11582,18,17
11583,5,13
11584,12,16
11585,4,16
11586,7,10
11587,6,16
11588,6,18
11589,2,17
11590,6,16
11591,6,16
11592,4,12
11593,20,6
11594,12,18
11595,3,6
11596,4,17
11597,3,5
11598,21,4
11599,12,3
11600,2,6
11601,15,5
11602,15,2
11603,5,20
11604,4,12
11605,5,12
11606,20,12
11607,20,17
11608,12,1
11609,7,17
11610,15,12
11611,20,17
11612,7,16
11613,12,18
11614,12,17
11615,13,17
11616,5,15
11617,5,12
11618,10,5
11619,5,20
11620,17,20
11621,12,13
11622,15,9
11623,12,17
11624,8,16
11625,12,21
11626,16,1
11627,9,5
11628,3,12
11629,17,9
11630,5,20
11631,6,4
11632,11,20
11633,17,20
11634,6,8
11635,15,7
11636,1,17
11637,13,17
11638,7,9
11639,6,12
11640,5,16
11641,18,6
11642,16,6
11643,11,20
11644,6,12
11645,4,17
11646,6,4
11647,7,18
11648,5,1
11649,12,5
11650,16,7
11651,20,12
11652,14,15
11653,18,11
11654,1,12
11655,16,20
11656,20,5
11657,16,17
11658,16,9
11659,17,3
11660,5,13
11661,18,20
11662,19,3
11663,4,21
11664,6,13
11665,9,20
11666,4,18
11667,20,2
11668,11,6
11669,11,12
11670,5,18
11671,20,2
11672,10,6
11673,17,12
11674,15,12
11675,11,16
11676,2,12
11677,6,4
11678,12,16
11679,4,16
11680,6,10
11681,16,2
11682,5,6
11683,17,11
11684,6,4
11685,5,13
11686,20,7
11687,20,15
11688,12,5
11689,8,12
11690,2,12
11691,20,5
11692,5,20
11693,20,6
11694,6,14
11695,13,12
11696,17,4
11697,5,10
11698,16,14
11699,6,16
11700,13,6
11701,16,15
11702,6,20
11703,20,9
11704,20,5
11705,5,11
11706,20,13
11707,17,4
11708,3,20
11709,11,17
11710,1,5
11711,18,0
11712,11,5
11713,17,6
11714,15,12
11715,7,12
11716,5,13
11717,13,6
11718,17,5
11719,9,6
11720,4,9
11721,2,16
11722,7,6
11723,20,16
11724,16,12
11725,3,12
11726,16,18
11727,13,12
11728,2,17
11729,17,4
11730,5,6
11731,11,5
11732,4,13
11733,20,18
11734,1,6
11735,4,13
11736,2,13
11737,6,17
11738,20,14
11739,16,2
11740,5,6
11741,13,17
11742,20,7
11743,6,2
11744,5,20
11745,15,16
11746,4,20
11747,11,20
11748,20,21
11749,5,21
11750,2,13
11751,6,15
11752,6,20
11753,16,6
11754,5,13
11755,20,15
11756,4,12
11757,5,2
11758,16,13
11759,4,15
11760,1,8
11761,1,7
11762,16,20
11763,17,12
11764,6,16
11765,7,3
11766,18,12
11767,16,5
11768,5,10
11769,6,16
11770,18,12
11771,20,4
11772,15,13
11773,4,12
11774,20,6
11775,6,17
11776,3,12
11777,17,2
11778,8,17
11779,20,17
11780,21,13
11781,18,4
11782,5,17
11783,7,13
11784,10,4
11785,16,12
11786,7,13
11787,17,5
11788,20,6
11789,20,6
11790,6,8
11791,19,20
11792,4,13
11793,17,16
11794,17,12
11795,4,0
11796,13,4
11797,16,7
11798,21,7
11799,4,2
11800,18,12
11801,10,6
11802,8,11
11803,6,12
11804,16,20
11805,13,2
11806,17,4
11807,6,5
11808,20,10
11809,16,2
11810,4,16
11811,8,15
11812,6,16
11813,15,2
11814,17,12
11815,16,4
11816,4,3
11817,6,16
11818,15,12
11819,16,12
11820,4,16
11821,16,8
11822,12,5
11823,12,1
11824,6,17
11825,11,17
11826,4,13
11827,15,2
11828,12,10
11829,18,16
11830,18,13
11831,12,6
11832,12,13
11833,1,16
11834,11,16
11835,4,5
11836,15,8
11837,16,7
11838,16,13
11839,6,13
11840,18,10
11841,9,20
11842,20,16
11843,17,12
11844,2,5
11845,11,6
11846,12,11
11847,15,8
11848,16,12
11849,20,16
11850,6,11
11851,7,11
11852,6,11
11853,16,17
11854,11,20
11855,11,17
11856,18,2
11857,10,18
11858,17,5
11859,20,1
11860,13,19
11861,17,20
11862,20,6
11863,16,17
11864,12,4
11865,20,16
11866,3,16
11867,16,17
11868,13,10
11869,13,16
11870,12,4
11871,13,16
11872,4,20
11873,20,19
11874,12,7
11875,8,11
11876,17,13
11877,17,6
11878,17,10
11879,15,10
11880,4,11
11881,17,16
11882,15,2
11883,16,13
11884,16,20
11885,6,5
11886,5,2
11887,20,17
11888,21,12
11889,8,2
11890,4,16
11891,13,16
11892,13,17
11893,6,16
11894,17,6
11895,6,16
11896,13,7
11897,1,17
11898,12,6
11899,7,16
11900,20,17
11901,17,16
11902,11,6
11903,16,20
11904,12,13
11905,10,12
11906,12,6
11907,6,8
11908,6,21
11909,13,16
11910,18,12
11911,17,5
11912,6,10
11913,13,21
11914,15,2
11915,8,4
11916,2,4
11917,12,6
11918,7,9
11919,16,3
11920,7,10
11921,17,15
11922,1,15
11923,2,20
11924,18,8
11925,16,20
11926,12,17
11927,15,5
11928,16,8
11929,11,16
11930,1,17
11931,5,6
11932,11,16
11933,2,5
11934,7,17
11935,13,20
11936,5,6
11937,17,16
11938,3,4
11939,12,8
11940,20,7
11941,6,8
11942,11,5
11943,6,11
11944,4,6
11945,15,13
11946,17,5
11947,5,17
11948,2,4
11949,6,15
11950,3,6
11951,6,15
11952,11,17
11953,16,15
11954,8,16
11955,16,17
11956,16,6
11957,16,1
11958,13,11
11959,12,20
11960,16,5
11961,16,17
11962,9,1
11963,16,5
11964,17,16
11965,5,16
11966,5,2
11967,3,20
11968,13,12
11969,8,17
11970,17,4
11971,5,12
11972,20,12
11973,5,2
11974,2,17
11975,16,13
11976,8,1
11977,8,12
11978,12,8
11979,11,8
11980,20,15
11981,12,16
11982,1,7
11983,5,1
11984,15,16
11985,9,7
11986,20,6
11987,20,15
11988,15,17
11989,5,12
11990,21,8
11991,13,9
11992,5,9
11993,17,12
11994,5,4
11995,5,18
11996,15,2
11997,17,18
11998,17,12
11999,15,7
12000,9,16
12001,16,7
12002,2,18
12003,12,6
12004,6,20
12005,12,6
12006,2,16
12007,2,17
12008,20,12
12009,8,18
12010,15,16
12011,6,12
12012,4,17
12013,6,2
12014,21,18
12015,11,16
12016,4,15
12017,20,16
12018,1,6
12019,6,13
12020,4,16
12021,12,6
12022,19,16
12023,16,17
12024,11,16
12025,9,14
12026,12,17
12027,17,11
12028,17,18
12029,12,4
12030,15,4
12031,12,16
12032,7,14
12033,16,12
12034,1,6
12035,12,7
12036,0,11
12037,18,16
12038,4,6
12039,20,6
12040,2,17
12041,16,5
12042,8,11
12043,16,5
12044,16,13
12045,5,4
12046,17,10
12047,9,2
12048,1,9
12049,17,6
12050,20,14
12051,5,8
12052,16,13
12053,10,12
12054,5,1
12055,12,15
12056,20,5
12057,12,6
12058,4,20
12059,17,12
12060,13,20
12061,17,5
12062,6,12
12063,2,8
12064,1,17
12065,16,13
12066,13,16
12067,12,6
12068,17,12
12069,16,15
12070,6,17
12071,1,11
12072,18,17
12073,2,11
12074,14,12
12075,4,5
12076,16,11
12077,13,8
12078,10,17
12079,11,4
12080,13,5
12081,7,17
12082,17,9
12083,5,6
12084,19,12
12085,20,16
12086,18,10
12087,4,13
12088,15,6
12089,7,13
12090,16,6
12091,5,13
12092,10,7
12093,5,12
12094,6,5
12095,13,5
12096,16,3
12097,9,12
12098,17,4
12099,14,2
12100,4,5
12101,17,20
